id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14
12,0.938826170584236,-0.7154271455445788,-1.2817866364196009,-2.4439663098960094,-0.9674572008050801,0.8471990751352861,0.8213034798438733,-1.293659888653512,1.948933710506677,1.5396451313385249,0.49152405344043504,-0.8385182397421967,-0.25588932085143545,1.2012021340939867,0.12180010389504231
13,-2.660253594712086,0.8276115861664104,0.7035761832250276,1.826938146267328,-1.1414647734362322,0.3415381351753868,0.06239150205754551,-0.3977613851837886,-1.0612191484504438,2.332281854819485,-0.7851774966149276,-0.5481584152949764,-1.558645425947834,0.15543604651490528,0.9017188499499851
14,-0.44350857470931526,0.3210701129816442,0.5012598608088664,0.8778433218148898,-1.5846768876823498,-0.9070307316719475,-0.5061938657343666,-0.9985310743526739,-1.2759298283085252,0.537721871918673,-0.6493245011900807,-0.06666963006071985,-1.4707685772824057,0.5804138651318578,1.2727200318843952
15,-1.458729272560774,0.37420882530449684,1.2383441665454549,1.7808002952079334,-0.19335816616928425,1.4646850303721157,-0.3405592425816971,-0.32496918397990815,-0.3320194166408649,0.7611814182023913,-1.274413009813221,-1.0296167186759937,0.08352935689230123,0.022565021070757363,0.7681509864382762
16,-1.9898512079433748,0.6427061415412477,0.7661883297951989,1.149226107073305,-0.2937097535389339,-0.7025239686778051,0.5337209131146727,0.11924670286471536,-0.7606967569467445,0.5315825912488152,-0.8307382861404408,-0.23719364341178573,0.13877124567860344,-0.5583583540899411,0.9440463800251389
17,-1.9984616683884426,0.5149159290795049,0.05718594652980538,0.7810120059017501,-1.0566857648839325,-0.5214222309679042,-0.7188361072407841,-0.047524812447282655,-0.9986480840380285,1.0284385140654515,-0.9285770298762591,-1.5375799933764795,-0.9044096515535973,-0.5388396206947104,0.5401044586638503
18,-0.4062433694998422,0.46224320465240565,-0.2965302978279615,0.4590744331701937,-1.3256813091907076,0.42428029893172214,-1.5308798973079978,0.027467122082259376,-1.3013065147385503,1.4440372759615978,0.44156625364365454,0.13488664873889955,-0.7878286446577251,-0.46978789929806075,1.4700302205800837
19,-0.373567171871509,0.09741919654420783,0.594768071114073,0.8722277574027919,-1.6575493199887505,0.8700177558389154,-0.42686594163089203,-0.20133827026327317,-1.3514930158663867,-0.15288997360721185,-1.1244632190727062,-0.0922424409048378,-0.26314399429660573,0.5614658867619612,2.404017714115671
20,-0.07215192602413587,-0.6637127646857626,-0.5063913476666834,-0.23092413837351786,-2.6328661951524044,-0.3315071259369067,-0.48178012032324796,-0.1703564352808179,-2.1966230538217544,0.08409875172833522,-0.45004324475683666,-0.9274672394179866,-0.804821159335328,1.229586509412545,1.6457045406121837
21,-1.3916057346099933,1.4392847133601574,-0.1960894033763404,-0.23812347280266744,-0.9146042365240165,-0.47713134984616323,-0.3039614436595488,0.06282790289722245,-0.6638790661544987,0.14023081421842773,-1.0982841548487756,-1.1404418196276938,-0.7527517329600473,0.05980987314321359,1.890892140334342
22,0.6803774683463188,1.4836707880432398,-0.2575751729777207,-0.45814105977978703,-1.8341209189437766,0.7661182647186378,0.43686275372746325,-0.888025007216343,0.705530795944111,-0.36152156284324344,0.6711026858322903,-1.3064824830398467,-1.0215950605541377,1.1221412315419224,1.4132238189081159
23,0.20510749840970657,1.416152768584445,0.9076250981947935,1.0418133050777831,-2.205397053351326,0.3168105798271051,-0.46882989206036935,0.19208271068313104,0.11216191236268597,0.08071692974042369,-1.3646443045224943,-0.4986458211549988,-1.240686882942017,-0.2337158607189556,1.4241151726776717
24,0.24040233550073614,1.0072247167417718,0.12471702195365036,-0.34769948859375954,-0.687415980142237,0.06859881177124116,0.1710976387682443,-0.6777045694332048,0.8603693783201838,-0.67415376947963,-0.8657304850595291,-1.0103600854834824,-0.8449288526698591,0.6603143240236106,1.4769631402721266
